"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","policy*","num-replicates","best-fitness-so-far"
"49","5","""schwarz""","true","0","5","false","0.011172511215803725","""showerhead""","0.9889977986181717","0.9093055871559256","0.4538832988828795","""off""","5","1029.78"
"49","10","""schwarz""","true","0","5","false","0.011073738588460974","""showerhead""","0.9889977986181717","0.9093055871559256","0.4538832988828795","""off""","5","1027.88"
"49","60","""schwarz""","true","0","5","false","0.01457214036867112","""showerhead""","0.7483182195532705","0.9752923628051234","0.49080434699839154","""off""","5","28.68"
"49","70","""schwarz""","true","0","5","false","0.01457214036867112","""showerhead""","0.6568344074354646","0.9752923628051234","0.49080434699839154","""off""","5","27.780000000000005"
"49","75","""schwarz""","true","0","5","false","0.014232572237021278","""showerhead""","0.6568344074354646","0.9752923628051234","0.49080434699839154","""off""","5","27.48"
"49","110","""schwarz""","true","0","5","false","0.019477170902052365","""showerhead""","0.5962999992094176","0.9752923628051234","0.4455763374649685","""off""","5","24.08"
"49","120","""schwarz""","true","0","5","false","0.019477170902052365","""showerhead""","0.5809756538139065","0.9752923628051234","0.4455763374649685","""off""","5","23.980000000000004"
"49","125","""schwarz""","true","0","5","false","0.019477170902052365","""showerhead""","0.5809756538139065","0.9514338236296965","0.31797570907032047","""off""","5","23.880000000000003"
"49","130","""schwarz""","true","0","5","false","0.019477170902052365","""showerhead""","0.5809756538139065","0.9514338236296965","0.387572369413377","""off""","5","23.080000000000002"
"49","135","""schwarz""","true","0","5","false","0.01963998572657466","""showerhead""","0.5809756538139065","0.9514338236296965","0.387572369413377","""off""","5","22.979999999999997"
"49","150","""schwarz""","true","0","5","false","0.01963998572657466","""showerhead""","0.5809756538139065","0.8635866312354764","0.387572369413377","""off""","5","17.380000000000003"
"49","160","""schwarz""","true","0","5","false","0.01963998572657466","""showerhead""","0.3049990529299989","0.8635866312354764","0.387572369413377","""off""","5","14.092"
"49","170","""schwarz""","true","0","5","false","0.01963998572657466","""showerhead""","0.3049990529299989","0.8635866312354764","0.5133498846732429","""off""","5","13.68"
"49","175","""schwarz""","true","0","5","false","0.02089221673244979","""showerhead""","0.3049990529299989","0.8635866312354764","0.5133498846732429","""off""","5","11.292000000000002"
"49","245","""schwarz""","true","0","5","false","0.019871080749453193","""showerhead""","0.3049990529299989","0.8602491921311124","0.6927082580261602","""off""","5","10.292"
"49","275","""schwarz""","true","0","5","false","0.019871080749453193","""showerhead""","0.3049990529299989","0.8602491921311124","0.8675457455894573","""off""","5","9.420000000000002"
"49","295","""schwarz""","true","0","5","false","0.019871080749453193","""showerhead""","0.3049990529299989","0.8602491921311124","0.8963089695885489","""off""","5","8.792000000000002"
"50","5","""schwarz""","true","0","5","false","0.005483502781173766","""showerhead""","0.7217339947628332","0.8363117121671126","0.6922675546830578","""off""","5","28.679999999999996"
"50","10","""schwarz""","true","0","5","false","0.009782524449717472","""showerhead""","0.7217339947628332","0.8363117121671126","0.6922675546830578","""off""","5","27.980000000000004"
"50","35","""schwarz""","true","0","5","false","0.009782524449717472","""showerhead""","0.7217339947628332","0.8878784482744746","0.6922675546830578","""off""","5","27.779999999999998"
"50","50","""schwarz""","true","0","5","false","0.009782524449717472","""showerhead""","0.5244065331229522","0.8878784482744746","0.6922675546830578","""off""","5","27.28"
"50","55","""schwarz""","true","0","5","false","0.009782524449717472","""showerhead""","0.5244065331229522","0.7855053104726493","0.6922675546830578","""off""","5","24.580000000000002"
"50","65","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.5244065331229522","0.7855053104726493","0.6922675546830578","""off""","5","22.28"
"50","70","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.5244065331229522","0.7843252083894621","0.6922675546830578","""off""","5","19.98"
"50","85","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.5244065331229522","0.7284066997831028","0.6922675546830578","""off""","5","18.78"
"50","90","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.5244065331229522","0.6009216965235873","0.6922675546830578","""off""","5","12.88"
"50","110","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.5244065331229522","0.6009216965235873","0.6405698158952214","""off""","5","12.68"
"50","120","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.4585145681491184","0.6009216965235873","0.6405698158952214","""off""","5","11.612000000000002"
"50","135","""schwarz""","true","0","5","false","0.01469255435509684","""showerhead""","0.24506251623254482","0.6009216965235873","0.6405698158952214","""off""","5","11.312"
"50","185","""schwarz""","true","0","5","false","0.014969630382915863","""showerhead""","0.24506251623254482","0.6757824960936197","0.5009766072409212","""off""","5","11.164000000000001"
"50","265","""schwarz""","true","0","5","false","0.013304955830068108","""showerhead""","0.19805006520898158","0.6001873705690783","0.6457784859873819","""off""","5","10.663999999999998"
"50","280","""schwarz""","true","0","5","false","0.013304955830068108","""showerhead""","0.19805006520898158","0.6387547270880151","0.6457784859873819","""off""","5","9.964"
